296;535;526;549
292;508;519;606
321;536;544;596
309;520;519;614
288;502;501;587
288;499;503;587
296;493;498;605
306;511;508;651
281;506;507;614
314;516;518;651
288;511;515;634
288;507;508;624
305;495;493;652
292;508;515;642
304;527;533;624
298;512;519;596
308;514;519;652
300;512;522;653
308;510;514;671
288;503;502;652
