514;642;646;1110
519;644;648;1092
528;676;671;1083
553;676;682;1008
581;729;729;988
550;686;692;1008
561;674;659;1018
556;673;679;1046
550;684;697;989
557;686;720;962
552;670;691;1017
562;678;691;1027
595;712;704;999
599;715;711;1007
569;691;713;1017
579;694;692;1026
617;749;750;970
568;701;708;989
582;720;728;942
571;717;728;989
